ID,CD_Account,Education,Personal_Loan,CCAvg,Mortgage,Age,Income
1516,0,3,0,1.5,0,54,28
1517,0,2,0,2.2,0,41,49
1518,0,1,0,1.8,0,52,45
1519,0,3,1,3.0,221,43,64
1520,0,3,0,0.1,90,63,22
1521,0,1,0,7.4,119,54,120
1522,0,1,0,6.7,102,33,175
1523,0,3,0,2.3,256,25,101
1524,0,3,0,1.0,0,41,104
1525,1,3,1,0.1,0,40,155
1526,0,1,0,2.4,0,43,58
1527,0,2,0,2.2,0,36,80
1528,0,3,0,1.8,195,57,45
1529,0,1,0,4.6,164,34,134
1530,0,3,0,2.0,153,38,58
1531,0,1,0,0.2,0,47,20
1532,0,3,0,1.5,0,39,25
1533,0,1,0,0.3,0,45,55
1534,0,1,0,1.3,0,62,155
1535,0,1,0,1.3,0,59,30
1536,0,1,0,0.4,0,61,39
1537,0,3,0,2.0,188,36,73
1538,0,1,0,1.3,0,58,41
1539,0,3,0,0.1,157,55,34
1540,0,3,0,0.9,119,29,21
1541,1,1,0,0.3,0,34,11
1542,0,1,0,6.9,0,61,154
1543,0,3,0,0.4,0,50,19
1544,0,2,0,2.4,0,52,101
1545,0,1,0,1.0,116,39,24
1546,0,1,0,2.7,0,55,131
1547,0,1,0,4.0,0,33,105
1548,0,2,0,1.2,194,47,52
1549,0,2,0,0.9,113,57,21
1550,0,1,0,1.4,198,57,45
1551,0,1,0,2.0,0,40,39
1552,0,1,0,2.8,238,50,192
1553,0,1,0,4.3,0,29,195
1554,0,1,0,0.7,0,46,83
1555,0,2,0,1.0,0,42,34
1556,0,2,0,1.7,104,59,49
1557,0,3,0,4.0,244,31,60
1558,0,1,0,1.8,0,51,41
1559,0,1,0,2.3,285,35,72
1560,0,2,1,3.0,115,59,102
1561,0,1,0,1.3,0,35,31
1562,0,2,0,1.5,128,46,73
1563,0,1,0,0.0,0,34,89
1564,0,3,0,0.7,121,55,19
1565,0,2,0,1.2,0,64,63
1566,0,3,0,1.2,0,34,104
1567,0,2,0,0.8,128,61,40
1568,0,3,0,0.0,0,63,92
1569,0,2,0,0.7,226,59,72
1570,0,2,0,1.9,141,51,44
1571,0,1,1,3.5,0,41,114
1572,0,1,0,2.4,0,37,73
1573,0,2,0,1.2,0,64,63
1574,1,3,0,0.8,184,44,69
1575,0,1,0,1.5,0,62,42
1576,0,1,0,2.7,0,50,88
1577,0,1,0,0.4,0,43,98
1578,0,1,1,3.0,227,34,65
1579,0,2,0,0.3,104,38,12
1580,0,1,1,3.0,0,29,122
1581,0,3,0,0.0,0,39,12
1582,0,1,0,0.2,0,53,24
1583,1,1,1,4.25,318,43,170
1584,1,2,1,2.3,342,61,184
1585,0,3,0,0.6,125,46,25
1586,0,1,0,2.7,0,57,131
1587,0,3,0,2.3,0,59,50
1588,0,1,0,0.4,0,52,21
1589,0,2,0,1.1,0,29,55
1590,0,2,1,0.2,0,57,124
1591,0,1,0,2.6,188,49,58
1592,0,1,0,2.8,0,39,72
1593,1,3,1,7.0,0,56,192
1594,0,2,0,1.8,0,63,83
1595,0,1,0,2.8,0,37,93
1596,0,3,0,1.0,110,56,38
1597,0,3,0,1.9,164,45,55
1598,0,3,0,0.1,0,66,11
1599,0,1,0,0.4,0,40,85
1600,0,1,0,4.9,266,50,124
1601,0,1,0,6.0,0,60,129
1602,0,1,0,4.3,0,31,180
1603,0,2,0,1.4,0,40,74
1604,0,3,1,7.0,86,36,138
1605,0,3,1,3.6,0,55,111
1606,0,1,0,0.8,0,54,83
1607,0,1,0,1.7,87,35,33
1608,0,3,0,0.7,0,55,21
1609,0,1,0,0.3,98,36,35
1610,1,3,0,0.8,0,66,105
1611,0,2,0,0.8,0,38,103
1612,0,3,0,2.3,0,58,75
1613,0,1,0,0.7,104,41,33
1614,0,2,0,1.7,0,60,52
1615,1,2,0,2.6,0,47,89
1616,0,3,0,2.5,0,62,63
1617,1,2,1,3.1,0,48,84
1618,0,1,0,2.1,0,61,44
1619,0,1,0,1.0,0,29,29
1620,0,3,0,0.3,0,45,29
1621,0,2,0,0.3,0,39,22
1622,0,1,0,2.2,114,31,53
1623,0,2,0,0.3,0,39,24
1624,0,1,0,1.3,455,63,153
1625,0,2,0,0.3,0,28,31
1626,0,2,0,0.7,0,56,21
1627,0,1,0,6.7,0,31,180
1628,0,2,0,0.7,0,46,82
1629,0,1,0,0.8,245,42,90
1630,0,3,1,7.4,0,53,154
1631,0,2,0,1.8,0,41,99
1632,1,2,1,2.6,0,61,153
1633,0,2,1,3.1,0,31,93
1634,0,2,0,0.0,0,62,53
1635,1,2,0,1.3,104,59,18
1636,0,1,0,2.9,0,49,70
1637,0,3,0,1.7,0,65,100
1638,0,3,1,6.3,0,30,193
1639,0,1,0,0.0,0,32,125
1640,0,3,0,0.0,0,56,68
1641,0,1,0,2.0,95,36,55
1642,0,3,1,3.6,0,58,152
1643,0,1,0,1.5,0,27,84
1644,0,3,0,0.0,0,41,13
1645,0,1,0,0.4,131,59,33
1646,0,2,0,1.0,90,56,89
1647,0,1,0,2.4,0,52,93
1648,0,3,0,1.8,0,35,68
1649,0,2,0,1.7,0,47,85
1650,0,2,0,0.8,0,29,73
1651,0,2,0,2.2,106,31,83
1652,0,3,1,6.3,0,62,158
1653,0,3,1,6.0,0,48,182
1654,0,3,0,0.9,123,26,24
1655,0,1,0,2.0,0,60,102
1656,0,1,0,2.8,0,35,53
1657,0,1,0,3.3,0,40,175
1658,0,1,0,1.0,0,31,28
1659,0,1,0,0.8,0,50,14
1660,1,3,1,4.0,106,33,139
1661,0,1,0,0.9,0,37,34
1662,0,3,0,1.5,0,38,64
1663,0,2,0,0.1,0,63,84
1664,0,2,0,0.5,0,57,42
1665,0,1,0,1.6,0,61,63
1666,0,3,0,1.2,341,37,100
1667,0,2,1,4.2,0,51,190
1668,0,1,0,1.0,91,44,22
1669,0,2,0,0.8,0,63,20
1670,0,2,0,1.4,0,43,21
1671,0,2,0,0.4,101,38,25
1672,0,3,0,1.1,0,34,20
1673,1,1,1,0.2,0,48,173
1674,0,1,0,2.5,0,29,81
1675,0,2,1,0.8,421,37,139
1676,0,1,0,3.9,0,60,119
1677,0,3,0,2.6,104,46,74
1678,0,2,0,1.5,131,34,42
1679,0,1,0,1.1,0,56,73
1680,1,1,1,5.2,0,57,114
1681,0,3,0,1.0,0,62,44
1682,0,1,0,4.333333333,0,32,141
1683,0,1,0,0.0,103,51,14
1684,0,3,0,1.94,0,55,33
1685,0,1,0,2.0,249,60,83
1686,0,1,0,0.8,155,40,89
1687,0,1,0,2.2,0,62,39
1688,0,3,0,2.0,0,63,83
1689,0,1,0,2.0,359,60,108
1690,0,2,0,1.3,0,59,21
1691,0,1,0,1.9,0,26,102
1692,0,3,0,1.6,0,56,48
1693,0,1,0,1.4,0,58,32
1694,0,1,0,0.2,0,57,43
1695,0,2,0,0.4,118,48,35
1696,0,1,0,6.0,0,30,184
1697,0,1,0,7.6,132,45,140
1698,0,2,0,0.7,0,64,32
1699,0,1,0,1.7,0,44,149
1700,0,3,0,0.6,0,51,15
1701,0,2,0,2.333333333,0,43,71
1702,0,2,0,1.8,0,29,108
1703,0,1,0,0.5,0,56,122
1704,0,3,0,0.1,0,65,40
1705,0,1,0,6.666666667,0,46,198
1706,0,2,0,1.4,0,48,79
1707,0,3,0,0.1,0,56,84
1708,0,2,0,0.4,0,61,31
1709,0,3,0,0.6,0,46,12
1710,0,1,0,1.6,0,58,88
1711,0,2,0,0.3,131,31,29
1712,0,1,0,6.333333333,158,27,201
1713,0,3,0,1.4,0,44,20
1714,0,1,0,1.0,0,44,15
1715,0,1,0,0.4,107,51,155
1716,0,2,0,0.2,0,39,25
1717,0,1,0,6.5,565,32,200
1718,0,2,0,2.7,233,33,101
1719,0,2,0,0.4,0,40,19
1720,0,1,0,6.5,0,36,188
1721,0,1,0,0.3,0,52,8
1722,0,3,0,2.3,152,54,59
1723,1,1,0,2.6,0,26,72
1724,0,3,0,1.5,0,39,55
1725,0,2,0,0.666666667,0,46,24
1726,0,1,0,0.98,0,57,19
1727,0,3,0,2.3,150,59,71
1728,0,2,0,1.5,0,52,54
1729,0,3,0,0.3,0,52,28
1730,0,3,0,0.4,0,50,25
1731,0,3,0,0.6,0,41,51
1732,0,1,1,2.4,0,43,125
1733,0,2,0,1.8,319,25,88
1734,0,1,0,2.2,0,40,125
1735,0,3,0,2.1,182,35,79
1736,0,2,0,0.4,0,60,31
1737,0,1,0,2.7,394,57,131
1738,0,2,0,0.2,230,44,70
1739,0,3,0,0.9,82,61,38
1740,1,1,0,2.5,0,33,83
1741,1,1,0,2.4,0,45,59
1742,0,1,0,4.7,0,45,121
1743,0,3,0,0.7,137,64,42
1744,0,1,0,1.8,109,50,32
1745,0,1,0,0.8,135,28,29
1746,0,2,0,1.1,0,37,40
1747,0,3,0,0.3,0,62,25
1748,0,2,0,0.4,89,29,21
1749,0,2,0,0.7,151,49,79
1750,0,3,0,2.1,221,46,52
1751,0,2,0,1.7,229,60,61
1752,0,1,0,0.2,0,55,25
1753,0,3,1,7.4,0,33,155
1754,0,1,0,0.4,0,53,25
1755,0,1,0,4.9,0,50,80
1756,0,2,0,1.7,0,28,55
1757,0,3,0,0.0,0,42,23
1758,0,1,0,1.2,0,33,60
1759,0,1,0,0.7,0,40,54
1760,0,1,0,0.8,0,31,44
1761,0,2,0,0.0,0,41,33
1762,0,2,0,2.0,121,52,45
1763,0,3,0,1.666666667,89,65,55
1764,0,1,0,5.0,0,48,134
1765,0,2,0,0.6,0,45,44
1766,0,1,0,7.2,154,26,149
1767,0,3,0,0.2,0,64,22
1768,0,2,0,2.333333333,0,41,74
1769,0,1,1,5.3,84,43,128
1770,0,1,0,2.2,0,60,62
1771,0,1,0,0.1,94,62,9
1772,0,3,0,0.7,0,46,9
1773,0,2,0,0.3,119,36,15
1774,0,1,0,0.8,0,31,28
1775,0,3,0,0.5,0,43,83
1776,0,3,0,0.8,117,46,73
1777,0,2,0,1.1,151,50,42
1778,0,2,0,0.7,114,52,34
1779,0,2,0,1.0,0,27,32
1780,0,1,0,2.8,0,34,68
1781,0,1,0,2.9,267,49,82
1782,0,2,0,0.7,0,52,19
1783,0,1,0,2.8,181,37,60
1784,0,1,0,1.7,601,53,192
1785,1,1,1,2.0,0,54,119
1786,0,1,0,4.5,0,29,190
1787,0,2,0,1.5,0,35,34
1788,1,1,0,0.2,0,32,44
1789,0,3,0,0.2,0,38,23
1790,1,1,1,0.7,567,44,171
1791,0,3,0,0.3,0,44,43
1792,1,1,0,0.0,0,48,139
1793,1,1,0,5.7,0,46,118
1794,0,3,1,0.8,0,35,113
1795,0,3,1,3.9,0,56,98
1796,0,1,0,2.9,0,49,70
1797,0,3,0,2.1,0,57,42
1798,0,1,0,8.6,0,35,143
1799,0,1,1,2.7,0,44,185
1800,0,2,0,0.4,100,38,28
1801,1,1,0,1.5,181,57,45
1802,0,2,0,2.6,0,35,78
1803,0,1,0,1.3,0,29,121
1804,0,1,0,1.6,0,58,59
1805,0,1,0,2.666666667,0,40,64
1806,0,1,0,0.0,114,51,15
1807,0,1,0,0.1,0,61,10
1808,0,3,0,0.4,0,46,61
1809,0,1,0,1.5,0,55,50
1810,0,3,0,2.1,0,35,79
1811,0,1,0,0.2,0,60,35
1812,0,3,0,0.5,0,28,11
1813,0,1,0,4.7,0,43,128
1814,0,3,0,0.9,0,61,55
1815,0,2,0,0.7,0,48,79
1816,1,1,0,0.4,0,65,18
1817,0,2,0,1.7,0,45,91
1818,0,3,0,0.2,0,36,9
1819,0,3,0,2.2,0,45,62
1820,0,1,0,1.6,231,60,59
1821,0,1,0,0.1,148,47,25
1822,0,1,0,1.3,0,32,54
1823,1,2,1,5.1,86,48,112
1824,0,1,0,0.0,0,33,125
1825,0,2,1,8.3,0,49,194
1826,0,3,1,5.8,0,56,161
1827,0,1,0,0.2,171,59,35
1828,0,1,0,2.7,352,56,113
1829,0,2,0,0.3,0,30,25
1830,0,3,0,2.0,0,59,45
1831,0,1,0,7.8,221,38,119
1832,0,2,0,0.4,115,47,30
1833,0,2,0,3.8,0,54,79
1834,0,3,1,0.8,0,34,178
1835,0,2,0,0.3,118,41,23
1836,0,1,0,1.4,284,47,171
1837,0,3,0,1.9,0,44,74
1838,0,1,0,1.0,180,43,103
1839,0,1,0,4.0,0,31,99
1840,0,3,0,1.3,0,28,43
1841,0,3,0,0.4,88,55,23
1842,0,2,0,0.1,199,42,91
1843,0,2,0,2.7,256,53,93
1844,0,1,0,6.0,0,30,154
1845,0,3,0,0.1,0,65,21
1846,0,3,0,2.2,0,43,65
1847,0,2,0,0.1,0,56,15
1848,0,3,0,2.6,159,25,52
1849,1,1,0,1.3,0,35,30
1850,0,2,0,1.6,0,50,42
1851,0,1,0,0.3,97,36,20
1852,0,2,0,2.2,0,34,60
1853,0,3,0,1.8,167,32,54
1854,0,1,0,2.6,97,51,60
1855,0,2,0,1.0,0,52,41
1856,0,2,0,0.7,0,65,30
1857,0,2,0,1.0,0,51,21
1858,0,2,0,0.8,0,37,105
1859,0,1,0,2.8,240,35,65
1860,0,1,0,0.4,80,67,20
1861,0,1,1,4.9,142,30,179
1862,1,1,0,2.9,0,62,161
1863,0,3,0,1.94,0,42,82
1864,0,2,0,1.2,112,48,43
1865,0,1,0,2.8,0,61,61
1866,0,3,0,1.8,0,36,90
1867,0,2,0,2.6,334,48,90
1868,0,1,0,0.4,0,65,21
1869,0,1,0,5.4,0,25,118
1870,0,2,0,2.0,0,55,44
1871,0,3,1,4.1,0,63,110
1872,0,2,0,1.8,268,31,99
1873,0,1,0,1.1,0,43,98
1874,0,2,0,0.7,80,28,69
1875,0,2,0,0.9,218,37,82
1876,0,1,0,2.5,389,27,112
1877,0,1,0,2.9,0,62,123
1878,0,2,0,2.666666667,0,51,78
1879,0,1,0,0.8,159,56,59
1880,0,2,0,1.7,0,56,78
1881,0,3,0,1.9,89,44,49
1882,0,2,0,2.666666667,0,46,82
1883,1,1,1,0.6,342,56,125
1884,0,1,0,2.9,0,56,185
1885,0,1,0,7.4,0,57,163
1886,1,3,0,1.1,104,31,19
1887,0,2,0,1.7,0,65,115
1888,1,2,0,2.0,0,31,81
1889,0,3,0,2.8,0,36,93
1890,1,1,1,0.3,372,56,111
1891,0,1,0,8.1,0,52,184
1892,0,2,0,2.2,0,42,50
1893,0,1,0,1.7,0,55,55
1894,0,3,0,0.4,101,49,13
1895,0,1,0,0.1,0,51,29
1896,0,1,0,2.6,0,26,72
1897,0,2,0,2.6,0,32,83
1898,0,3,0,0.1,0,54,98
1899,0,1,0,0.1,0,50,43
1900,0,1,0,0.2,0,59,34
1901,0,2,0,0.4,0,61,10
1902,0,1,0,6.666666667,0,43,201
1903,0,3,0,1.2,107,39,85
1904,0,3,0,1.4,0,56,50
1905,0,1,0,0.0,0,38,91
1906,0,1,0,2.0,241,25,112
1907,0,1,0,0.4,275,42,98
1908,0,1,0,0.3,0,42,115
1909,0,2,0,0.5,112,50,22
1910,0,2,0,1.7,0,56,101
1911,0,3,0,3.8,112,43,83
1912,0,2,0,0.5,0,60,52
1913,1,2,1,4.8,0,42,191
1914,0,1,1,0.9,198,57,134
1915,0,2,0,1.6,186,48,54
1916,0,1,0,2.1,0,37,69
1917,0,3,0,1.6,0,57,64
1918,0,3,0,1.666666667,142,62,53
1919,1,3,1,6.0,246,39,118
1920,0,2,0,1.4,120,38,19
1921,0,3,0,0.4,0,54,31
1922,0,3,0,0.8,245,45,63
1923,0,3,0,1.4,0,39,25
1924,0,1,0,0.2,0,45,22
1925,0,3,0,1.8,0,62,78
1926,0,1,0,0.3,218,43,81
1927,0,2,0,2.4,0,30,41
1928,0,1,0,2.3,0,35,62
1929,0,3,0,1.2,0,58,35
1930,0,3,0,0.6,0,44,30
1931,0,2,0,1.0,0,56,51
1932,0,1,0,2.0,0,28,140
1933,0,1,0,2.4,185,64,73
1934,0,2,0,1.2,0,63,40
1935,0,3,0,0.8,0,44,69
1936,1,3,1,4.8,0,34,191
1937,0,2,0,3.0,0,50,82
1938,1,3,1,3.3,589,51,181
1939,0,3,0,1.9,0,30,38
1940,0,1,0,0.2,0,55,23
1941,0,3,0,1.8,0,57,55
1942,0,1,0,3.2,0,43,58
1943,0,2,0,0.5,0,61,29
1944,0,1,0,2.6,0,49,39
1945,1,2,0,1.9,83,52,39
1946,0,1,0,1.5,151,57,30
1947,0,3,0,2.0,0,53,58
1948,0,3,0,1.8,231,52,62
1949,0,1,0,2.4,86,39,62
1950,0,3,0,1.2,0,58,19
1951,0,2,0,1.5,0,36,38
1952,0,3,0,2.0,0,45,84
1953,0,2,0,2.6,0,30,78
1954,0,1,0,0.2,83,49,22
1955,0,3,0,2.0,277,44,81
1956,0,2,0,0.5,0,43,32
1957,0,1,0,0.8,184,42,89
1958,0,1,0,3.3,0,29,121
1959,0,1,0,1.5,0,28,42
1960,0,1,0,1.0,0,50,130
1961,0,2,0,0.0,0,44,30
1962,0,1,0,4.9,0,52,114
1963,0,1,0,6.333333333,0,28,155
1964,0,1,0,1.1,0,62,50
1965,0,2,0,1.5,111,34,34
1966,0,3,0,0.5,0,45,94
1967,0,2,0,2.4,0,52,114
1968,0,3,0,0.5,108,43,89
1969,0,3,0,1.4,0,54,49
1970,0,1,0,2.0,0,64,115
1971,0,1,0,1.5,397,27,148
1972,0,2,0,1.1,203,42,72
1973,0,3,0,2.1,0,28,114
1974,0,1,0,0.0,78,47,11
1975,0,3,0,0.2,242,39,63
1976,0,1,0,0.2,0,29,113
1977,0,1,0,1.8,0,39,80
1978,0,3,0,0.5,0,41,54
1979,0,3,0,1.4,0,37,32
1980,0,1,0,1.0,0,41,11
1981,0,1,0,2.4,0,45,141
1982,0,2,0,3.0,0,52,84
1983,0,2,0,0.1,110,58,18
1984,0,1,0,0.3,0,31,20
1985,0,2,0,1.7,175,26,55
1986,0,2,0,0.4,79,31,31
1987,0,1,0,0.4,0,42,114
1988,1,2,0,2.0,0,56,52
1989,0,1,0,0.3,120,52,18
1990,0,3,0,1.8,0,59,55
1991,0,3,0,0.2,76,32,29
1992,0,1,0,0.5,0,46,30
1993,0,1,0,0.8,0,52,38
1994,0,1,0,3.1,0,30,122
1995,0,1,0,6.0,0,32,183
1996,0,2,0,2.4,0,35,41
1997,0,3,0,1.4,0,49,38
1998,0,3,0,1.8,0,54,61
1999,0,3,1,4.0,0,56,103
2000,0,2,0,2.4,0,48,80
2001,0,2,0,0.1,0,28,22
2002,0,2,1,3.25,0,44,128
2003,0,1,1,4.2,359,30,142
2004,0,1,0,4.7,0,44,124
2005,0,3,0,1.9,143,30,44
2006,1,2,1,6.5,0,47,170
2007,1,2,0,0.1,0,64,75
2008,0,2,0,2.0,0,48,78
2009,0,3,0,1.1,125,63,31
2010,0,1,0,1.9,323,25,99
2011,0,1,0,1.5,0,61,41
2012,0,2,0,0.0,0,46,39
2013,0,1,0,1.4,0,57,51
2014,0,3,0,0.8,113,40,52
2015,1,3,1,5.666666667,167,49,169
2016,0,1,0,0.8,0,30,141
2017,0,1,0,0.8,218,41,93
2018,0,2,0,1.0,0,42,14
2019,0,1,0,2.1,0,63,160
2020,1,1,0,0.2,0,43,44
2021,0,1,0,0.2,0,59,33
2022,0,3,1,4.8,0,46,103
2023,0,3,0,1.8,236,33,71
2024,0,1,0,0.2,151,55,55
2025,0,1,1,0.2,0,36,113
2026,0,2,0,2.0,185,47,79
2027,0,2,0,0.7,0,59,80
2028,0,1,0,0.0,380,38,179
2029,0,3,0,0.0,0,42,9
2030,0,2,0,2.0,0,30,61
2031,1,1,0,3.9,207,63,111
2032,0,1,0,0.5,0,60,80
2033,0,1,0,0.2,0,62,32
2034,0,1,0,0.3,0,49,83
2035,0,2,0,1.9,329,59,91
2036,0,1,0,1.0,0,36,29
2037,0,2,0,0.666666667,0,46,19
2038,0,2,0,1.0,0,35,52
2039,0,1,0,7.3,0,50,150
2040,0,3,0,0.4,0,51,32
2041,0,3,0,0.5,0,41,91
2042,0,2,1,8.5,535,45,180
2043,0,1,0,0.3,0,41,121
2044,0,3,0,0.2,0,57,25
2045,0,1,0,0.3,0,51,102
2046,0,2,0,0.9,107,52,44
2047,1,2,1,8.0,0,43,161
2048,0,2,1,4.0,0,63,134
2049,0,2,0,1.8,0,28,43
2050,0,2,0,1.1,0,43,94
2051,0,3,0,0.8,98,41,29
2052,0,1,0,0.2,0,34,38
2053,0,1,0,0.8,170,28,120
2054,1,1,0,2.0,161,58,85
2055,0,1,0,1.9,0,39,89
2056,0,3,0,1.4,0,49,25
2057,0,1,0,1.3,83,33,20
2058,0,1,0,3.9,0,37,125
2059,0,3,0,0.6,0,33,18
2060,0,1,0,6.7,222,28,173
2061,0,3,0,0.1,0,54,34
2062,0,2,1,4.9,111,63,159
2063,1,1,0,2.5,219,57,55
2064,0,3,0,0.4,0,56,32
2065,0,3,0,1.8,0,54,65
2066,0,1,0,1.5,0,29,83
2067,0,2,0,1.4,0,41,30
2068,0,1,0,2.9,0,58,180
2069,0,3,0,0.3,0,61,13
2070,0,1,0,0.8,0,30,35
2071,0,1,0,0.5,0,62,95
2072,0,1,0,0.0,0,52,83
2073,0,1,0,0.2,137,29,39
2074,0,3,0,0.7,154,46,54
2075,0,3,0,1.3,293,52,81
2076,0,3,0,2.0,0,40,53
2077,0,1,0,7.3,398,49,119
2078,0,3,1,8.0,0,34,160
2079,0,2,0,1.0,0,35,21
2080,0,3,0,1.0,0,26,40
2081,0,2,0,0.1,0,65,69
2082,0,2,0,1.3,0,52,45
2083,0,2,0,2.0,0,32,55
2084,0,3,0,0.2,0,31,38
2085,0,2,0,1.0,101,36,44
2086,0,2,0,0.6,117,50,45
2087,0,2,0,0.8,0,36,84
2088,0,2,1,6.9,343,51,188
2089,0,3,0,2.0,151,39,29
2090,0,2,0,2.7,0,53,95
2091,0,1,0,2.9,307,50,79
2092,0,2,0,2.0,0,31,41
2093,0,3,0,0.4,84,53,19
2094,0,3,0,3.6,0,48,75
2095,0,1,0,2.5,208,57,64
2096,0,3,1,3.2,0,47,174
2097,0,3,0,2.3,93,55,54
2098,0,2,0,0.1,113,37,14
2099,0,1,0,3.8,272,59,94
2100,0,1,0,0.4,0,53,10
2101,0,1,0,0.8,84,31,145
2102,0,3,1,10.0,0,35,203
2103,0,3,0,1.6,0,25,81
2104,0,1,0,6.5,0,37,153
2105,0,3,0,0.2,0,40,58
2106,0,3,0,1.8,0,31,49
2107,0,1,0,2.9,0,62,132
2108,0,3,0,0.2,229,41,85
2109,0,1,0,2.666666667,0,56,85
2110,0,3,1,6.5,0,47,178
2111,0,1,0,2.5,0,28,104
2112,0,1,0,1.6,0,60,40
2113,0,1,0,1.9,120,27,103
2114,0,1,0,1.0,0,57,25
2115,0,3,0,1.7,0,62,69
2116,0,1,0,1.4,0,57,30
2117,0,2,0,2.666666667,0,44,70
2118,0,3,0,0.9,0,31,15
2119,0,1,0,1.3,0,31,125
2120,0,3,0,0.5,0,39,50
2121,0,3,0,0.3,0,41,44
2122,0,2,0,2.2,180,41,38
2123,0,1,0,0.8,119,55,64
2124,0,2,0,0.1,0,28,9
2125,0,1,0,0.9,89,35,44
2126,0,1,0,0.8,101,44,93
2127,0,1,0,0.4,141,44,83
2128,0,1,0,0.0,0,40,179
2129,0,3,0,1.1,0,65,40
2130,0,3,0,0.7,232,35,58
2131,0,1,0,2.666666667,0,55,74
2132,0,1,0,0.2,0,55,15
2133,0,1,0,1.0,0,59,11
2134,0,2,0,2.0,176,39,41
2135,0,2,0,1.5,120,50,68
2136,0,3,0,0.75,0,45,28
2137,0,3,1,1.2,0,50,115
2138,0,2,0,0.1,247,65,83
2139,0,2,0,1.1,166,36,40
2140,0,3,0,0.1,0,57,113
2141,0,3,0,0.8,0,53,89
2142,0,1,0,1.6,0,28,38
2143,0,1,0,1.5,0,55,62
2144,0,1,0,1.7,109,56,65
2145,1,2,1,5.666666667,0,33,168
2146,0,1,0,1.7,0,57,40
2147,0,3,0,1.0,80,27,30
2148,0,1,0,1.0,0,27,20
2149,0,3,0,3.2,0,54,58
2150,0,1,0,7.3,193,48,150
2151,0,1,0,0.8,0,62,54
2152,0,2,0,0.3,105,41,19
2153,0,3,0,0.1,128,62,30
2154,0,1,0,5.2,0,40,123
2155,0,2,0,2.4,0,32,45
2156,0,1,0,2.9,0,62,154
2157,0,1,0,2.7,0,35,93
2158,0,1,0,0.2,78,25,71
2159,0,1,1,3.1,0,50,83
2160,0,3,1,4.8,255,61,99
2161,0,2,0,2.2,0,43,55
2162,0,2,0,0.9,95,52,38
2163,0,2,0,0.9,155,39,74
2164,0,3,0,1.8,0,33,69
2165,0,1,0,2.5,184,27,104
2166,0,3,0,1.0,154,27,38
2167,0,3,0,0.9,0,32,25
2168,0,1,0,1.3,0,65,162
2169,0,3,0,2.6,0,55,64
2170,0,2,0,0.7,0,52,30
2171,0,3,0,0.5,0,39,52
2172,0,3,0,1.5,0,35,42
2173,0,2,0,1.8,219,39,79
2174,0,1,0,1.7,164,34,34
2175,0,1,0,3.1,0,30,123
2176,0,1,0,3.3,0,37,160
2177,0,2,0,2.333333333,0,41,51
2178,0,1,0,4.0,0,31,108
2179,1,2,1,2.3,0,37,158
2180,0,2,0,1.5,0,49,68
2181,0,3,0,1.6,0,58,42
2182,0,3,0,0.75,105,45,32
2183,0,3,0,1.4,0,40,22
2184,0,3,0,2.0,0,34,29
2185,0,3,1,3.4,0,62,183
2186,0,3,0,1.6,0,54,69
2187,0,1,0,0.2,0,26,92
2188,0,3,0,1.0,0,54,40
2189,0,3,0,0.5,86,29,9
2190,0,1,0,0.6,0,48,128
2191,0,1,0,0.2,294,27,110
2192,0,1,0,8.0,0,42,171
2193,0,1,0,1.0,95,25,13
2194,0,3,0,0.1,102,45,25
2195,0,2,1,1.6,0,34,123
2196,0,1,0,0.2,83,51,33
2197,0,2,1,4.75,0,51,189
2198,0,3,0,0.3,0,60,34
2199,0,2,0,0.0,0,59,58
2200,0,2,0,1.3,98,49,51
2201,0,1,0,1.3,0,50,29
2202,0,1,0,0.4,0,41,111
2203,0,3,0,1.9,0,49,43
2204,0,1,0,0.6,311,50,130
2205,0,1,0,0.4,76,63,20
2206,0,1,0,2.8,0,63,101
2207,0,2,0,2.2,207,33,48
2208,0,3,1,2.8,158,38,180
2209,0,3,0,0.0,185,64,92
2210,0,1,0,0.9,0,36,33
2211,0,2,0,1.9,0,58,51
2212,0,2,0,1.4,94,39,31
2213,0,1,0,2.7,0,46,83
2214,0,1,0,0.8,0,61,45
2215,0,3,0,0.8,146,53,89
2216,0,2,1,4.0,0,28,193
2217,0,1,0,3.8,0,64,89
2218,1,2,1,3.3,446,48,162
2219,0,2,0,0.3,0,38,9
2220,0,3,0,2.0,223,52,58
2221,0,3,0,0.8,0,65,80
2222,0,3,0,1.7,0,59,73
2223,0,1,0,0.3,0,45,41
2224,0,2,0,2.0,0,53,74
2225,0,3,0,1.4,0,38,29
2226,0,3,0,0.4,115,54,25
2227,0,1,0,5.4,0,25,98
2228,0,2,0,1.7,0,61,59
2229,0,3,0,1.9,0,48,43
2230,0,2,0,1.4,149,46,72
2231,1,3,1,3.0,0,36,183
2232,0,1,0,5.7,146,46,134
2233,0,1,0,0.5,262,59,140
2234,0,3,0,1.8,0,59,39
2235,0,2,0,0.4,0,36,35
2236,0,1,0,6.9,0,63,141
2237,0,2,0,0.5,0,51,23
2238,0,1,0,0.0,0,30,134
2239,0,3,0,1.4,0,48,35
2240,0,1,0,2.5,0,55,42
2241,0,3,0,0.2,167,41,81
2242,0,1,0,0.4,94,26,14
2243,0,1,0,1.8,172,41,45
2244,0,2,0,1.7,150,54,79
2245,0,2,0,0.8,120,57,53
2246,0,2,0,0.7,0,54,33
2247,0,2,1,3.1,266,35,190
